won,frame,person,file,x,y,w,h
WON02443785,4607,data/facedb2/vanderplas__WON02443711__1160.png,data/frames/WON02443785/WON02443785__4607.png,728,169,259,388
WON02443785,764,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__764.png,586,200,248,333
WON02443785,5142,data/facedb2/timmermans__WON02441460__1766.png,data/frames/WON02443785/WON02443785__5142.png,861,120,302,427
WON02443785,5468,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5468.png,929,168,278,386
WON02443785,5465,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5465.png,957,162,272,369
WON02443785,2987,data/facedb2/vanderplas__WON02443711__1835.png,data/frames/WON02443785/WON02443785__2987.png,878,199,235,343
WON02443785,1356,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1356.png,648,147,273,367
WON02443785,2920,data/facedb2/jetten__WON02443711__1711.png,data/frames/WON02443785/WON02443785__2920.png,1019,142,290,459
WON02443785,2964,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2964.png,895,205,237,320
WON02443785,1623,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__1623.png,872,135,256,398
WON02443785,933,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__933.png,1293,162,264,367
WON02443785,1779,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1779.png,927,203,261,357
WON02443785,3339,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__3339.png,643,176,252,358
WON02443785,4671,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4671.png,636,125,263,366
WON02443785,563,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__563.png,554,157,246,342
WON02443785,2464,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__2464.png,1073,152,247,362
WON02443785,1696,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1696.png,1060,168,258,347
WON02443785,1491,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1491.png,869,96,255,359
WON02443785,2491,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__2491.png,735,168,247,339
WON02443785,1017,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__1017.png,1086,119,229,371
WON02443785,2910,data/facedb2/timmermans__WON02443711__2052.png,data/frames/WON02443785/WON02443785__2910.png,891,82,304,414
WON02443785,2514,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2514.png,939,165,246,353
WON02443785,434,data/facedb2/wilders__WON02441946__482.png,data/frames/WON02443785/WON02443785__434.png,587,178,235,326
WON02443785,649,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__649.png,988,122,218,345
WON02443785,3391,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3391.png,617,160,240,358
WON02443785,1705,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1705.png,733,148,254,353
WON02443785,1012,data/facedb2/yesilguz__WON02443711__1967.png,data/frames/WON02443785/WON02443785__1012.png,1160,148,236,378
WON02443785,3261,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__3261.png,1006,151,233,353
WON02443785,776,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__776.png,1263,171,251,342
WON02443785,1713,data/facedb2/marijnissen__WON02439236__744.png,data/frames/WON02443785/WON02443785__1713.png,461,154,264,376
WON02443785,5288,data/facedb2/timmermans__WON02443711__990.png,data/frames/WON02443785/WON02443785__5288.png,667,118,306,420
WON02443785,1567,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1567.png,864,181,246,340
WON02443785,5248,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5248.png,649,194,280,366
WON02443785,2882,data/facedb2/jetten__WON02443711__239.png,data/frames/WON02443785/WON02443785__2882.png,880,199,232,354
WON02443785,5552,data/facedb2/timmermans__WON02443711__2398.png,data/frames/WON02443785/WON02443785__5552.png,690,122,313,431
WON02443785,3382,data/facedb2/wilders__WON02443711__797.png,data/frames/WON02443785/WON02443785__3382.png,1031,180,292,408
WON02443785,1540,data/facedb2/bontenbal__WON02441946__2851.png,data/frames/WON02443785/WON02443785__1540.png,839,153,242,336
WON02443785,1857,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1857.png,417,201,255,350
WON02443785,1571,data/facedb2/bontenbal__WON02439236__688.png,data/frames/WON02443785/WON02443785__1571.png,869,141,233,340
WON02443785,2047,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__2047.png,649,165,265,338
WON02443785,681,data/facedb2/yesilguz__WON02443711__2788.png,data/frames/WON02443785/WON02443785__681.png,921,149,311,430
WON02443785,1507,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1507.png,925,164,242,339
WON02443785,3729,data/facedb2/wilders__WON02443711__642.png,data/frames/WON02443785/WON02443785__3729.png,1024,163,254,362
WON02443785,5012,data/facedb2/omtzigt__WON02443711__2096.png,data/frames/WON02443785/WON02443785__5012.png,997,152,264,358
WON02443785,5132,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5132.png,997,149,263,362
WON02443785,3806,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__3806.png,813,129,244,386
WON02443785,520,data/facedb2/yesilguz__WON02443711__2952.png,data/frames/WON02443785/WON02443785__520.png,896,127,231,349
WON02443785,5665,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5665.png,1020,148,289,398
WON02443785,1962,data/facedb2/bontenbal__WON02443799__710.png,data/frames/WON02443785/WON02443785__1962.png,1253,232,283,394
WON02443785,5194,data/facedb2/yesilguz__WON02443711__2119.png,data/frames/WON02443785/WON02443785__5194.png,793,139,253,375
WON02443785,2829,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__2829.png,780,262,288,421
WON02443785,2094,data/facedb2/marijnissen__WON02441946__1263.png,data/frames/WON02443785/WON02443785__2094.png,992,155,247,393
WON02443785,3262,data/facedb2/jetten__WON02439060__855.png,data/frames/WON02443785/WON02443785__3262.png,979,169,236,354
WON02443785,3583,data/facedb2/wilders__WON02439236__716.png,data/frames/WON02443785/WON02443785__3583.png,873,165,248,345
WON02443785,5054,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5054.png,1041,184,261,356
WON02443785,3662,data/facedb2/jetten__WON02439060__909.png,data/frames/WON02443785/WON02443785__3662.png,802,192,252,362
WON02443785,4998,data/facedb2/yesilguz__WON02443711__355.png,data/frames/WON02443785/WON02443785__4998.png,714,150,232,331
WON02443785,4411,data/facedb2/vanderplas__WON02443711__2897.png,data/frames/WON02443785/WON02443785__4411.png,969,244,280,365
WON02443785,5074,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__5074.png,1058,199,268,346
WON02443785,1369,data/facedb2/omtzigt__WON02441460__2019.png,data/frames/WON02443785/WON02443785__1369.png,615,160,273,365
WON02443785,4108,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4108.png,734,151,275,383
WON02443785,4138,data/facedb2/vanderplas__WON02441460__2731.png,data/frames/WON02443785/WON02443785__4138.png,575,144,265,367
WON02443785,1935,data/facedb2/marijnissen__WON02441946__1273.png,data/frames/WON02443785/WON02443785__1935.png,944,126,278,409
